,Title,Url,Date,Summary,Industry
105,"
				Chicken poses significant drug-resistant Salmonella threat			",https://www.sciencenews.org/blog/science-the-public/chicken-poses-significant-drug-resistant-salmonella-threat,"August 9, 2010","
				
More than one-in-five retail samples of raw chicken collected in Pennsylvania hosted Salmonella, a new study found — twice the prevalence reported in a 2007 U.S. Food and Drug Administration survey. And where the bacteria were present, more than half were immune to the germicidal activity of at least one antibiotic. Nearly one-third were resistant to three or more.
			",Agriculture and Agribusiness
106,"
				Germs eyed to make foods safer			",https://www.sciencenews.org/blog/science-the-public/germs-eyed-make-foods-safer,"July 19, 2010","
				
Adding viruses to foods doesn’t sound appetizing, much less healthy. But it’s a stratagem being explored to knock some of the more virulent food poisoning bacteria out of the U.S. food supply. Scientists described data supporting the tactic July 18 at the Institute of Food Technologists’ annual meeting in Chicago.
			",Agriculture and Agribusiness
107,"
				Honeybee death mystery deepens			",https://www.sciencenews.org/article/honeybee-death-mystery-deepens,"May 27, 2010","
				
Government scientists link colony collapse disorder to mix of fungal and viral infections.
			",Agriculture and Agribusiness
108,"
				Rural ozone can be fed by feed (as in silage)			",https://www.sciencenews.org/blog/science-the-public/rural-ozone-can-be-fed-feed-silage,"April 21, 2010","
				
Livestock operations take a lot of flak for polluting. Researchers are now linking ozone to livestock, at least in one of the nation's most agriculturally intense centers. And here the pollution source is not what comes out the back end of an animal but what’s destined to go in the front.
			",Agriculture and Agribusiness
109,"
				Mercury surprise: Rice can be risky			",https://www.sciencenews.org/blog/science-the-public/mercury-surprise-rice-can-be-risky,"April 16, 2010","
				
A new study out of China shows that for millions of people at risk of eating toxic amounts of mercury-laced food, fish isn't the problem. Rice is.
			",Agriculture and Agribusiness
110,"
				Bees face ‘unprecedented’ pesticide exposures at home and afield			",https://www.sciencenews.org/blog/science-the-public/bees-face-unprecedented-pesticide-exposures-home-and-afield,"March 21, 2010","
				
Honey bees are being hammered by some mysterious environmental plaque that has a name — colony collapse disorder – but no established cause. A two-year study now provides evidence indicting one likely group of suspects: pesticides. It found “unprecedented levels” of mite-killing chemicals and crop pesticides in hives across the United States and parts of Canada.
			",Agriculture and Agribusiness
111,"
				Green-ish pesticides bee-devil honey makers			",https://www.sciencenews.org/blog/science-the-public/green-ish-pesticides-bee-devil-honey-makers,"March 7, 2010","
				
Pesticides are agents designed to rid targeted portions of the human environment of undesirable critters – such as boll weevils, roaches or carpenter ants. They’re not supposed to harm beneficials. Like bees. Yet a new study from China finds that two widely used pyrethroid pesticides – chemicals that are rather “green” as bug killers go – can significantly impair the pollinators’ reproduction.
			",Agriculture and Agribusiness
112,"
				Frogs: Clues to how weed killer may feminize males			",https://www.sciencenews.org/blog/science-the-public/frogs-clues-how-weed-killer-may-feminize-males,"March 2, 2010","
				
Atrazine, a widely used agricultural herbicide, not only can alter hormone levels in the developing frogs, but also perturb their physical development — and lead to an excess number of females, researchers report. Their new findings may help explain observations reported by a number of other research groups that at least in frogs, fairly low concentrations of atrazine can induce a feminization — or demasculinization.
			",Agriculture and Agribusiness
113,"
				Frogs: Weed killer creates real Mr. Moms			",https://www.sciencenews.org/blog/science-the-public/frogs-weed-killer-creates-real-mr-moms,"March 1, 2010","
				
Several months back, a Berkeley undergraduate began witnessing distinctly odd behavior in frogs she was caring for in the lab. At about 18-months old, some frisky guys began regularly mounting tank mates, as if to copulate. Except that their chosen partner was invariably male. He had to be. Because genetically, every animal in the tank was male.
			",Agriculture and Agribusiness
114,"
				EPA reviews hints of weed killer’s fetal risks			",https://www.sciencenews.org/blog/science-the-public/epa-reviews-hints-weed-killers-fetal-risks,"February 4, 2010","
				
The Environmental Protection Agency will be convening meetings of its Scientific Advisory Panel on pesticides throughout 2010 to probe concerns about the safety of atrazine, a weed killer on which most American corn growers rely. The first meeting of these outside experts started Tuesday. And although a large number of studies have indicated that atrazine can perturb hormones in animals and human cells — and might even pose a possible risk of cancer amongst heavily exposed people, these outcomes were not the focus of EPA’s review Tuesday. Risks to babies were.
			",Agriculture and Agribusiness
115,"
				How better weather models can save peanut  farmers money			",https://www.sciencenews.org/blog/on-the-scene/how-better-weather-models-can-save-peanut-farmers-money,"January 19, 2010","
				
Better weather forecasts could help farmers avoid unnecessary pesticide spraying.
			",Agriculture and Agribusiness
116,"
				Pollutants: Up in flames			",https://www.sciencenews.org/blog/science-the-public/pollutants-flames,"December 2, 2009","
				
Forest fires have the potential to release toxic industrial and agricultural pollutants previously trapped on soil. After glomming onto smoke particles, these chemicals can hitch long-distance rides — sometimes across oceans — before they’re grounded and contaminate some new region, scientists report.
			",Agriculture and Agribusiness
117,"
				Beefy hormones: New routes of exposure			",https://www.sciencenews.org/blog/science-the-public/beefy-hormones-new-routes-exposure,"November 25, 2009","
				
On any given day, some 750,000 U.S feedlots are beefing up between 11 million and 14 million head of cattle. The vast majority of these animals will receive muscle-building steroids — hormones they will eventually excrete into the environment. But traditional notions about where those biologically active pollutants end up may need substantial revising, several new studies find.
			",Agriculture and Agribusiness
118,"
				Nation by nation, evidence thin that boosting crop yields conserves land			",https://www.sciencenews.org/article/nation-nation-evidence-thin-boosting-crop-yields-conserves-land,"November 23, 2009","
				
Intensifying agriculture may not necessarily return farmland to nature without policy help.
			",Agriculture and Agribusiness
119,"
				Vinegar: Label lead-tainting data			",https://www.sciencenews.org/blog/science-the-public/vinegar-label-lead-tainting-data,"November 9, 2009","
				
Under California’s Proposition 65 law, products containing chemicals that may cause cancer, birth defects or reproductive toxicity must carry a warning label at their point of sale. Among such products: pricy balsamic and red-wine vinegars that contain lead. At least some California groceries apparently have taken a conservative approach and post labels suggesting all such vinegars are dangerously tainted. Although they aren't.
			",Agriculture and Agribusiness
120,"
				Report tallies hidden energy costs			",https://www.sciencenews.org/blog/science-the-public/report-tallies-hidden-energy-costs,"October 19, 2009","
				
The average retail cost of U.S. coal-fired electricity was 9 cents per kilowatt-hour in 2007 (the most recent year for which data are available). But there are health and environmental costs of that power that consumers don’t pay, at least as part of their electric bill. According to a new report, accounting for those costs would double the true cost of shooting some electrons through the nation's power grid.
			",Agriculture and Agribusiness
121,"
				Update: U.S. swine infected with swine flu			",https://www.sciencenews.org/blog/science-the-public/update-us-swine-infected-swine-flu,"October 19, 2009","
				
Well, it's official. Over the weekend, Agriculture Department scientists found evidence that at least one pig exhibited at this year's Minnesota state fair was infected with the pandemic H1N1 strain of swine flu.
			",Agriculture and Agribusiness
122,"
				Of swine flu, pigs and a state fair			",https://www.sciencenews.org/blog/science-the-public/swine-flu-pigs-and-state-fair,"October 17, 2009","
				
To date, federal monitoring has yet to turn up any U.S. pigs infected with the killer swine flu strain known as H1N1. But Agriculture Department Secretary Tom Vilsack announced yesterday that his agency’s veterinary labs would be reexamining whether any of the apparently healthy pigs exhibited last August 16 to Sept. 1 at the Minnesota state fair might have been infected with the virus. Why? “An outbreak of 2009 pandemic H1N1 influenza occurred in a group of children housed in a dormitory at the fair at the same time samples were collected from the pigs,” USDA notes
			",Agriculture and Agribusiness
123,"
				Windy with a chance of weevils			",https://www.sciencenews.org/article/windy-chance-weevils,"October 13, 2009","
				
Scientists have traced the reappearance of cotton pests in west-central Texas to a tropical storm.
			",Agriculture and Agribusiness
124,"
				Potato famine pathogen packs unusual, sneaky genome			",https://www.sciencenews.org/article/potato-famine-pathogen-packs-unusual-sneaky-genome,"September 9, 2009","
				
DNA of infamous Phytophthora microbe reveals big, quick-changing zones, possibly the key to the pathogen’s vexing adaptability
			",Agriculture and Agribusiness
125,"
				Nitrous oxide fingered as monster ozone slayer			",https://www.sciencenews.org/blog/science-the-public/nitrous-oxide-fingered-monster-ozone-slayer,"August 27, 2009","
				
Nitrous oxide has become the leading threat to the future integrity of stratospheric ozone, scientists report.
			",Agriculture and Agribusiness
126,"
				Pesticide potency can depend on bug’s clock			",https://www.sciencenews.org/blog/science-the-public/pesticide-potency-can-depend-bugs-clock,"August 11, 2009","
				
The daily rhythms in gene activity can affect the toxicity of some poisons.
			",Agriculture and Agribusiness
127,"
				How weed killers might protect our eyes: It’s corny			",https://www.sciencenews.org/blog/science-the-public/how-weed-killers-might-protect-our-eyes-its-corny,"July 28, 2009","
				
Herbicides can boost trace-nutrient concentrations in sweet corn.
			",Agriculture and Agribusiness
128,"
				Pesticide may seed American infant formulas with melamine			",https://www.sciencenews.org/blog/science-the-public/pesticide-may-seed-american-infant-formulas-melamine,"June 3, 2009","
				
An insecticide may underlie traces of melamine, a toxic constituent of plastics and other materials, now being found in infant formulas.
			",Agriculture and Agribusiness
129,"
				Cultivation changed monsoon in Asia			",https://www.sciencenews.org/article/cultivation-changed-monsoon-asia,"June 1, 2009","
				
The loss of forests in India, China during the 1700s led to a decline in monsoon precipitation.
			",Agriculture and Agribusiness
130,"
				Federal budget’s new ‘black book’			",https://www.sciencenews.org/blog/science-the-public/federal-budgets-new-black-book,"May 7, 2009","
				
The administration details a proposed $17 billion in budget savings in a new book.
			",Agriculture and Agribusiness
131,"
				Science budgets look rosy, AAAS finds			",https://www.sciencenews.org/blog/science-the-public/science-budgets-look-rosy-aaas-finds,"May 1, 2009","
				
The president and Congress have collaborated in targeting substantial increases for federal investments in R&D this year.
			",Agriculture and Agribusiness
132,"
				Landscaper’s darling hybridizes into an environmental nuisance			",https://www.sciencenews.org/article/landscapers-darling-hybridizes-environmental-nuisance,"April 23, 2009","
				
Variation underlies the Callery pear tree’s transformation .
			",Agriculture and Agribusiness
133,"
				News from Experimental Biology			",https://www.sciencenews.org/article/news-experimental-biology,"April 21, 2009","
				
Senior editor Janet Raloff blogs from the 2009 meeting gathering dozens of societies together in New Orleans
			",Agriculture and Agribusiness
134,"
				EPA says greenhouse gases ‘endanger’ health			",https://www.sciencenews.org/blog/science-the-public/epa-says-greenhouse-gases-endanger-health,"April 17, 2009","
				
Featured blog: New ruling is a likely first step toward federal moves to cut tailpipe emissions of carbon dioxide and more.
			",Agriculture and Agribusiness
135,"
				Fighting fungal weapons, not fungi			",https://www.sciencenews.org/article/fighting-fungal-weapons-not-fungi,"March 23, 2009","
				
Scientists have engineered several compounds that target an enzyme that blackleg and black spot fungi use to thwart plant defense systems. The selective compounds are designed not to harm beneficial species while still protecting valuable crops.
			",Agriculture and Agribusiness
136,"
				Whiz Kids: The Movie			",https://www.sciencenews.org/blog/science-the-public/whiz-kids-movie,"March 11, 2009","
				
New independent film showcases the arduous path by which extraodinary high school researchers reach the Science Talent Search competition in Washington, D.C.
			",Agriculture and Agribusiness
137,"
				Gut bacteria ally with Bt			",https://www.sciencenews.org/article/gut-bacteria-ally-bt,"March 4, 2009","
				
A new study finds that  a particular microbe makes caterpillars susceptible to the insecticide.
			",Agriculture and Agribusiness
138,"
				Where do you eat?			",https://www.sciencenews.org/blog/science-the-public/where-do-you-eat,"February 18, 2009","
				
Here's proof that we spend too much time mindlessly consuming food.
			",Agriculture and Agribusiness
139,"
				Predators zoom in on lice-infested salmon			",https://www.sciencenews.org/article/predators-zoom-lice-infested-salmon,"February 16, 2009","
				
New research reveals another impact of fish farming on wild stocks.
			",Agriculture and Agribusiness
140,"
				AAAS: Climate-friendly fish			",https://www.sciencenews.org/blog/science-the-public/aaas-climate-friendly-fish,"February 15, 2009","
				
Many intangibles determine how big — or small — the carbon footprint is of that fish you're thinking about eating.
			",Agriculture and Agribusiness
141,"
				AAAS: Climate-friendly dining … meats			",https://www.sciencenews.org/blog/science-the-public/aaas-climate-friendly-dining-meats,"February 15, 2009","
				
The carbon footprints of raising livestock for food.
			",Agriculture and Agribusiness
142,"
				AAAS: Stress Can Make Plants More Nutritious			",https://www.sciencenews.org/blog/science-the-public/aaas-stress-can-make-plants-more-nutritious,"February 13, 2009","
				
People who aren't veggie lovers might want to seek out types of produce that deliver an especially big nutrient bang for the gram.
			",Agriculture and Agribusiness
143,"
				Federal R&D downturn preceded ‘08 economic crash			",https://www.sciencenews.org/blog/science-the-public/federal-rd-downturn-preceded-08-economic-crash,"February 5, 2009","
				
Federal R&D spending looks grim — until you compare it to the U.S. economy in general.
			",Agriculture and Agribusiness
144,"
				Steven Chu’s Senate Confirmation Looks Certain			",https://www.sciencenews.org/blog/science-the-public/steven-chus-senate-confirmation-looks-certain,"January 13, 2009","
				
Senate energy committee appreciates Obama's pick for Secretary of Energy.
			",Agriculture and Agribusiness
145,"
				Candy cane strategy sweetens life for goldenrods			",https://www.sciencenews.org/article/candy-cane-strategy-sweetens-life-goldenrods,"December 24, 2008","
				
Goldenrods temporarily duck their heads during pest season
			",Agriculture and Agribusiness
146,"
				Honeybee CSI: Why dead bodies can’t be found			",https://www.sciencenews.org/article/honeybee-csi-why-dead-bodies-cant-be-found,"December 5, 2008","
				
Virus could explain one symptom of colony collapse.
			",Agriculture and Agribusiness
147,"
				A Mushrooming Advance			",https://www.sciencenews.org/blog/science-the-public/mushrooming-advance,"November 12, 2008","
				
Human skin isn't the only thing that makes vitamin D upon exposure to the ultraviolet radiation.
			",Agriculture and Agribusiness
148,"
				Farm chemicals can indirectly hammer frogs			",https://www.sciencenews.org/article/farm-chemicals-can-indirectly-hammer-frogs,"October 29, 2008","
				
A widely used agricultural weed killer teams up with fertilizer to render frogs especially vulnerable to debilitating parasites.
			",Agriculture and Agribusiness
149,"
				Let’s Get Vertical			",https://www.sciencenews.org/article/lets-get-vertical,"September 26, 2008","
",Agriculture and Agribusiness
150,"
				Network Antennas — Yum!			",https://www.sciencenews.org/blog/science-the-public/network-antennas-yum,"September 8, 2008","
				
Sensor designers might have to consider engineering in bovine deterrence.
			",Agriculture and Agribusiness
151,"
				Coastal dead zones expanding			",https://www.sciencenews.org/article/coastal-dead-zones-expanding,"August 14, 2008","
				
The number of coastal areas known as dead zones is on the rise. A new tally reports more than 400 of the oxygen starved regions worldwide.
			",Agriculture and Agribusiness
152,"
				Fugitives spread bumblebee diseases			",https://www.sciencenews.org/article/fugitives-spread-bumblebee-diseases,"July 23, 2008","
				Pathogens hitchhike on commercial bees that escape from greenhouses. These escapees bring disease to wild bumblebees.
			",Agriculture and Agribusiness
153,"
				Parasitic plant gets more than a meal			",https://www.sciencenews.org/article/parasitic-plant-gets-more-meal,"July 23, 2008","
				
The parasitic vine known as dodder really sucks. It pierces the tissue of other plants — some of which are important crops — extracting water and nutrients needed for its own growth. But it also consumes molecules that scientists could manipulate to bring on the parasite’s demise.
			",Agriculture and Agribusiness
154,"
				Starved for Science: How Biotechnology is Being Kept Out of Africa			",https://www.sciencenews.org/article/starved-science-how-biotechnology-being-kept-out-africa,"July 18, 2008","
",Agriculture and Agribusiness
155,"
				Tracing Tahitian vanilla			",https://www.sciencenews.org/article/tracing-tahitian-vanilla,"July 18, 2008","
				
The discovery of Tahitian vanilla’s heritage could set off a custody battle between nations.
			",Agriculture and Agribusiness
156,"
				Dirt Is Not Soil			",https://www.sciencenews.org/blog/science-the-public/dirt-not-soil,"July 17, 2008","
				
Probing the distinction in what you call the stuff that mud is made of.
			",Agriculture and Agribusiness
157,"
				The Good Earth			",https://www.sciencenews.org/blog/science-the-public/good-earth,"July 17, 2008","
				
The Smithsonian is out to share the ""secrets"" of soil.
			",Agriculture and Agribusiness
158,"
				Aspiring to Save the Planet			",https://www.sciencenews.org/blog/science-the-public/aspiring-save-planet,"July 9, 2008","
				The failure of the G-8 Summit to put some teeth in greenhouse-gas limits suggests it may be time for a global climate czar.
			",Agriculture and Agribusiness
159,"
				Farm life turns male toads female			",https://www.sciencenews.org/article/farm-life-turns-male-toads-female,"July 3, 2008","
				
A detailed inventory of toads in Florida finds that, as land becomes more agricultural, more cane toads resemble females both inside and out.
			",Agriculture and Agribusiness
160,"
				Fishy Data on Weed Killer			",https://www.sciencenews.org/blog/science-the-public/fishy-data-weed-killer,"July 3, 2008","
				
A popular weed killer can feminize wildlife by tinkering with a gene that indirectly affects the production of sex hormones.
			",Agriculture and Agribusiness
161,"
				Bee-Loved Plantings			",https://www.sciencenews.org/blog/science-the-public/bee-loved-plantings,"June 25, 2008","
				
Zipcode-organized guidelines tell gardeners, farmers and others how to design a landscape that will not only entice pollinators but also keep these horticultural helpers happy.
			",Agriculture and Agribusiness
162,"
				A vanilla Vanilla			",https://www.sciencenews.org/article/vanilla-vanilla,"June 18, 2008","
				
The orchid that gives us vanilla beans has startlingly low genetic diversity, suggesting crops might be susceptible to pathogens, researchers report.
			",Agriculture and Agribusiness
163,"
				Wash Your Veggies!			",https://www.sciencenews.org/blog/science-the-public/wash-your-veggies,"June 11, 2008","
				
The lesson in all of these food-poisoning outbreaks is that we must not expect a risk-free food-supply chain.
			",Agriculture and Agribusiness
164,"
				Federal Research Censorship			",https://www.sciencenews.org/blog/science-the-public/federal-research-censorship,"June 4, 2008","
				
The media-affairs office in federal agencies can be fairly obstructionist, and when they do, the public comes out the loser.
			",Agriculture and Agribusiness
165,"
				Green Living, Chinese-Style			",https://www.sciencenews.org/blog/science-the-public/green-living-chinese-style,"June 2, 2008","
				
Chinese is developing eco-cities to take their citizens straight from the agricultural to the ecological age.
			",Agriculture and Agribusiness
166,"
				Vertical Agriculture			",https://www.sciencenews.org/blog/science-the-public/vertical-agriculture,"May 29, 2008","
				
Instead of farming in the country, one Columbia University scientist would do it in the city, spanning floor upon floor of buildings--from basements to the tops of high rise structures.
			",Agriculture and Agribusiness
167,"
				Ethanol Fallout: Health Risks for Livestock			",https://www.sciencenews.org/blog/science-the-public/ethanol-fallout-health-risks-livestock,"May 6, 2008","
				
With Uncle Sam pushing the production of ethanol for fuel, U.S. farmers are planting more corn than at any time since World War II, and garnering premium prices for each harvested bushel. But many livestock operations are getting hit with a double whammy: higher feeds costs and corn-derived feed that’s carrying triple the normal load of fungal poisons.
			",Agriculture and Agribusiness
168,"
				Rice Woes, Pt. 1			",https://www.sciencenews.org/blog/science-the-public/rice-woes-pt-1,"May 2, 2008","
				
A shortfall in rice production has been developing well under the radar screen of agricultural economists and growers. The bad news: It promises to get much worse, and fairly soon.
			",Agriculture and Agribusiness
169,"
				Study decodes papaya genome			",https://www.sciencenews.org/article/study-decodes-papaya-genome,"April 24, 2008","
				
Scientists have added another plant to the genome-sequencing roster: the tropical fruit tree papaya.
			",Agriculture and Agribusiness
170,"
				Polluted Scents			",https://www.sciencenews.org/article/polluted-scents,"April 24, 2008","
",Agriculture and Agribusiness
171,"
				Switchgrass Science			",https://www.sciencenews.org/article/switchgrass-science,"March 12, 2008","
",Agriculture and Agribusiness
172,"
				Resistance to Bt crops emerges			",https://www.sciencenews.org/article/resistance-bt-crops-emerges,"February 26, 2008","
				
Resistance to pest-killing cotton crops is spreading among one species of caterpillar, but techniques to prevent the spread of resistance appear to be working for five other species.
			",Agriculture and Agribusiness
173,"
				A Sweeter Hops			",https://www.sciencenews.org/blog/food-for-thought/sweeter-hops,"January 10, 2008","
				
Federal scientists have bred a new, antimicrobial-rich hops variety for tea.
			",Agriculture and Agribusiness
174,"
				Lettuce Liability			",https://www.sciencenews.org/article/lettuce-liability,"December 3, 2007","
				
A new industry program to self-regulate most salad producers is forcing affected farmers to choose between adopting measures unfriendly to wildlife and a loss of major markets for their greens.
			",Agriculture and Agribusiness
175,"
				Insects laughing at Bt toxin? Try this			",https://www.sciencenews.org/article/insects-laughing-bt-toxin-try,"November 13, 2007","
				
A new countermeasure restores the toxicity of Bt pesticides to insects that have evolved resistance.
			",Agriculture and Agribusiness
176,"
				Silencing Pests: Altered plants make RNA that keeps insects at bay			",https://www.sciencenews.org/article/silencing-pests-altered-plants-make-rna-keeps-insects-bay,"November 7, 2007","
				
Engineered plants make genetic material that disables critical genes in insects that eat the plants, offering a possible new strategy for agricultural-pest control.
			",Agriculture and Agribusiness
177,"
				Cleaning Up after Livestock			",https://www.sciencenews.org/blog/food-for-thought/cleaning-after-livestock,"October 31, 2007","
				
Manure collection system sanitizes cattle wastes and makes hay—literally—while the sun shines.
			",Agriculture and Agribusiness
178,"
				They fertilized with what?			",https://www.sciencenews.org/article/they-fertilized-what,"October 2, 2007","
				
Fields fertilized with human urine yield bigger cabbages.
			",Agriculture and Agribusiness
179,"
				Web Special: You fertilized with what?			",https://www.sciencenews.org/article/web-special-you-fertilized-what,"September 26, 2007","
				
A study shows that farmers can substitute human urine for conventional fertilizer.
			",Agriculture and Agribusiness
180,"
				Living Rust			",https://www.sciencenews.org/article/living-rust,"August 9, 2007","
",Agriculture and Agribusiness
181,"
				Bugged wines			",https://www.sciencenews.org/article/bugged-wines,"April 30, 2007","
				
Stinky compounds emitted by ladybugs can impart a foul taste to wines made from grapes on which the insects had been feeding.
			",Agriculture and Agribusiness
182,"
				Herbal Herbicides			",https://www.sciencenews.org/article/herbal-herbicides,"March 13, 2007","
				
Scientists are tapping plants, and the self-defense chemicals they make, for new weed killers, many of which may find use in organic farming.
			",Agriculture and Agribusiness
183,"
				Ethanol Juggernaut Diverts Corn from Food to Fuel			",https://www.sciencenews.org/blog/food-for-thought/ethanol-juggernaut-diverts-corn-food-fuel,"February 1, 2007","
				
Corn feeds the production of meat and dairy goods in the United States, so those products are likely to increase in price as ethanol fuel demands more of the country's corn supply.
			",Agriculture and Agribusiness
184,"
				Cloned Meat and Milk Are Safe, but They Won’t Hit Stores Soon			",https://www.sciencenews.org/blog/food-for-thought/cloned-meat-and-milk-are-safe-they-wont-hit-stores-soon,"January 11, 2007","
				
A Food and Drug Administration analysis concludes that food from cloned animals is safe, but the effort and expense involved in creating these animals means that products from them won't be in markets anytime soon.
			",Agriculture and Agribusiness
185,"
				Big footprints			",https://www.sciencenews.org/article/big-footprints,"January 10, 2007","
				
Livestock production carries surprisingly high, and largely hidden, environmental costs.
			",Agriculture and Agribusiness
186,"
				Wheat gone wild			",https://www.sciencenews.org/article/wheat-gone-wild,"December 6, 2006","
				
Researchers have identified a gene responsible for boosting the protein, iron, and zinc content of some varieties of wild wheat by 10 to 15 percent.
			",Agriculture and Agribusiness
187,"
				Organic Dairying Is on Upswing, But No Panacea			",https://www.sciencenews.org/blog/food-for-thought/organic-dairying-upswing-no-panacea,"November 28, 2006","
				
Some small dairy farms are making the switch to organic operations to increase profits and distinguish their products from undifferentiated commodities.
			",Agriculture and Agribusiness
188,"
				Cow Power			",https://www.sciencenews.org/blog/food-for-thought/cow-power,"November 15, 2006","
				
To improve the dire economics of dairying, some farmers are looking to generate commercial quantities of electric power.
			",Agriculture and Agribusiness
189,"
				Demand for Ethanol May Drive Up Food Prices			",https://www.sciencenews.org/blog/food-for-thought/demand-ethanol-may-drive-food-prices,"July 19, 2006","
				
The production of ethanol from corn and other crops for fuel could drive up food prices.
			",Agriculture and Agribusiness
190,"
				Farm Fresh Pesticides			",https://www.sciencenews.org/blog/food-for-thought/farm-fresh-pesticides,"July 6, 2006","
				
For people who live near croplands, traces of agricultural chemicals can find their way into homes by hitchhiking on windblown dust.
			",Agriculture and Agribusiness
191,"
				Biotech cotton: Less spray but same yield			",https://www.sciencenews.org/article/biotech-cotton-less-spray-same-yield,"May 16, 2006","
				
The way farmers grow transgenic cotton in Arizona lets them skip some of their regular spraying but end up with the same yield as traditional farmers, as well as the same impact on ants and beetles.
			",Agriculture and Agribusiness
192,"
				Organic Doesn’t Mean Free of Pesticides			",https://www.sciencenews.org/blog/food-for-thought/organic-doesnt-mean-free-pesticides,"November 23, 2005","
				
Even organic produce, especially root crops, can carry trace residues of long-banned pesticides.
			",Agriculture and Agribusiness
193,"
				Wheat Warning—New Rust Could Spread Like Wildfire			",https://www.sciencenews.org/blog/food-for-thought/wheat-warning-new-rust-could-spread-wildfire,"September 22, 2005","
				
A new, yield-slashing wheat blight has emerged in East Africa and could spread far beyond that part of the world.
			",Agriculture and Agribusiness
194,"
				Using Light to Sense Plants’ Health and Diversity			",https://www.sciencenews.org/blog/food-for-thought/using-light-sense-plants-health-and-diversity,"September 16, 2005","
				
Laser scanners may help farmers better tailor when and how much to fertilize their crops, with side benefits for the environment.
			",Agriculture and Agribusiness
195,"
				Feds pull approval of poultry antibiotic			",https://www.sciencenews.org/article/feds-pull-approval-poultry-antibiotic,"August 9, 2005","
				
The FDA has announced its intent to ban an antibiotic used by poultry farmers because of concerns that continued use of the drug could make it harder to successfully treat food poisoning in people with products from the same class of antibiotics.
			",Agriculture and Agribusiness
196,"
				Soy-protein quality versus quantity			",https://www.sciencenews.org/article/soy-protein-quality-versus-quantity,"July 19, 2005","
				
New tests show that as the protein yields of soybeans rise, the growth-enhancing quality of that protein as a food or feed decreases.
			",Agriculture and Agribusiness
197,"
				Insecticide Inside: Gene-modified rice cuts chemical spraying in China			",https://www.sciencenews.org/article/insecticide-inside-gene-modified-rice-cuts-chemical-spraying-china,"April 27, 2005","
				
In the hands of Chinese farmers, varieties of rice genetically modified to fend off insects reduce pesticide use and increase crop yields.
			",Agriculture and Agribusiness
198,"
				Illegal cigarettes pack toxic punch			",https://www.sciencenews.org/article/illegal-cigarettes-pack-toxic-punch,"February 8, 2005","
				
Tobacco used in counterfeit cigarettes is apparently grown using metal-laced fertilizers, making the fake products even more harmful than the real things.

			",Agriculture and Agribusiness
199,"
				Frozen Assets			",https://www.sciencenews.org/article/frozen-assets,"November 9, 2004","
				
A U.S. gene bank has begun deep-freezing semen and other livestock 'seed' for possible future use in research or breeding.
			",Agriculture and Agribusiness
200,"
				Learning from Studs			",https://www.sciencenews.org/blog/food-for-thought/learning-studs,"October 20, 2004","
				
Livestock gene banks offer dividends to researchers hoping to milk higher profits out of dairying.
			",Agriculture and Agribusiness
201,"
				The Ultimate Crop Insurance			",https://www.sciencenews.org/article/ultimate-crop-insurance,"September 7, 2004","
				
A new treaty renews hope that the waning diversity in agricultural crops can be slowed, and important genes preserved, both in the field and in gene banks.
			",Agriculture and Agribusiness
202,"
				Bees increase coffee profits			",https://www.sciencenews.org/article/bees-increase-coffee-profits,"August 17, 2004","
				
Scientists studying a Costa Rican coffee farm have estimated the monetary value of conserving nearby wooded habitat for the bees that pollinate coffee plants.

			",Agriculture and Agribusiness
203,"
				Plastic vs. Plants: Mulch method changes tomato’s gene activity			",https://www.sciencenews.org/article/plastic-vs-plants-mulch-method-changes-tomatos-gene-activity,"July 7, 2004","
				
A suite of at least 10 genes in a tomato plant behaves differently depending on the farmer's mulch-and-fertilizer routine.

			",Agriculture and Agribusiness
204,"
				A Maize-ing Travels			",https://www.sciencenews.org/blog/food-for-thought/maize-ing-travels,"June 30, 2004","
				
Corn, an American native, has taken root the world over and is becoming increasingly important to agriculture in nations beyond the West.
			",Agriculture and Agribusiness
205,"
				Coming Soon—Spud Lite			",https://www.sciencenews.org/blog/food-for-thought/coming-soon-spud-lite,"June 15, 2004","
				
A new variety of baking potato has about 25 percent fewer calories and 30 percent fewer carbohydrates per unit weight than the typical brown-skinned Idaho potato.
			",Agriculture and Agribusiness
206,"
				Rethinking Refuges? Drifting pollen may bring earlier pest resistance to bioengineered crops			",https://www.sciencenews.org/article/rethinking-refuges-drifting-pollen-may-bring-earlier-pest-resistance-bioengineered-crops,"May 12, 2004","
				
Pollen wafting from bioengineered corn to traditional varieties may be undermining the fight to keep pests from evolving resistance to pesticides.

			",Agriculture and Agribusiness
207,"
				Fishy Alpha Males			",https://www.sciencenews.org/blog/food-for-thought/fishy-alpha-males,"March 4, 2004","
				
As a way to protect wild fish stocks, raising genetically engineered fish may be futile should some of these modified fish escape into the environment.
			",Agriculture and Agribusiness
208,"
				Calling All Cows			",https://www.sciencenews.org/blog/food-for-thought/calling-all-cows,"October 1, 2003","
",Agriculture and Agribusiness
209,"
				Spying Genetically Engineered Crops			",https://www.sciencenews.org/blog/food-for-thought/spying-genetically-engineered-crops,"August 28, 2003","
",Agriculture and Agribusiness
210,"
				Fluid Security—Overcoming Water Shortfalls in the 21st Century			",https://www.sciencenews.org/blog/food-for-thought/fluid-security-overcoming-water-shortfalls-21st-century,"August 12, 2003","
",Agriculture and Agribusiness
