,Title,Url,Date,Summary,Industry
119,SAIC Receives a $655M Air Force Contract for Ground Infrastructure...,https://www.aerospacedefensereview.com/news/saic-receives-a-655m-air-force-contract-for-ground-infrastructure-support-services-nwid-302.html,"
                                                Tuesday, May 12,2020
                                                                ",,Aerospace and Defence
120,"
                                                NASA Marshall Mandates Telework after Employee Tests COVID-19 Positive
                                            ",https://www.aerospacedefensereview.com/news/nasa-marshall-mandates-telework-after-employee-tests-covid19-positive-nwid-303.html,"Monday, May 11,2020",,Aerospace and Defence
121,"
                                                Aerojet Rocketdyne Relocates Casting Bell to New Camden Facility
                                            ",https://www.aerospacedefensereview.com/news/aerojet-rocketdyne-relocates-casting-bell-to-new-camden-facility-nwid-304.html,"Tuesday, May 05,2020",,Aerospace and Defence
122,"
                                                How Can IoT Facilitate A Better Geospatial Dynamic Positioning?
                                            ",https://www.aerospacedefensereview.com/news/how-can-iot-facilitate-a-better-geospatial-dynamic-positioning-nwid-340.html,"Monday, May 04,2020",,Aerospace and Defence
123,"
                                                Artemis 1 Spacecraft Orion Completes Environmental Testing
                                            ",https://www.aerospacedefensereview.com/news/artemis-1-spacecraft-orion-completes-environmental-testing-nwid-305.html,"Wednesday, April 29,2020",,Aerospace and Defence
124," 
                                                    ESA Re-launches Operations of Space Science Missions",https://www.aerospacedefensereview.com/news/esa-relaunches-operations-of-space-science-missions-nwid-334.html,"Monday, April 20,2020",,Aerospace and Defence
125," 
                                                    Space Micro Awarded USD 3 Million Contract for Laser Communications...",https://www.aerospacedefensereview.com/news/space-micro-awarded-usd-3-million-contract-for-laser-communications-terminal-nwid-329.html,"Tuesday, April 14,2020",,Aerospace and Defence
126," 
                                                    Orion to Fly the Artemis 1 Mission, Completed Testing at Plum Brook",https://www.aerospacedefensereview.com/news/orion-to-fly-the-artemis-1-mission-completed-testing-at-plum-brook-nwid-318.html,"Friday, April 10,2020",,Aerospace and Defence
127," 
                                                    Space Missile Systems Center Awards USD 378 Million Deal to Raytheon",https://www.aerospacedefensereview.com/news/space-missile-systems-center-awards-usd-378-million-deal-to-raytheon-nwid-316.html,"Thursday, April 09,2020",,Aerospace and Defence
128,Commercial Spaceflight Federation Aiming to Help Small Space Companies...,https://www.aerospacedefensereview.com/news/commercial-spaceflight-federation-aiming-to-help-small-space-companies-to-survive-covid19-scare-nwid-328.html,"
                                                Wednesday, April 08,2020
                                                                ",,Aerospace and Defence
129,How Can Drones Help with Roofing?,https://www.aerospacedefensereview.com/news/how-can-drones-help-with-roofing-nwid-314.html,"
                                                Tuesday, April 07,2020
                                                                ",,Aerospace and Defence
130,Beyond Visual Line of Sight Drones to Enhance Precision Farming ,https://www.aerospacedefensereview.com/news/beyond-visual-line-of-sight-drones-to-enhance-precision-farming--nwid-315.html,"
                                                Tuesday, April 07,2020
                                                                ",,Aerospace and Defence
131,Astra Rocket 3.0 Sustains Damage during Pre-Launch Tests,https://www.aerospacedefensereview.com/news/astra-rocket-30-sustains-damage-during-prelaunch-tests-nwid-323.html,"
                                                Tuesday, April 07,2020
                                                                ",,Aerospace and Defence
132,"
                                                Bigelow Aerospace Ceases Operations amidst COVID-19 Scare
                                            ",https://www.aerospacedefensereview.com/news/bigelow-aerospace-ceases-operations-amidst-covid19-scare-nwid-324.html,"Tuesday, April 07,2020",,Aerospace and Defence
133,"
                                                FCC Restructures Streamlined Licensing Process for Smallsats
                                            ",https://www.aerospacedefensereview.com/news/fcc-restructures-streamlined-licensing-process-for-smallsats-nwid-325.html,"Tuesday, April 07,2020",,Aerospace and Defence
134,"
                                                Satellite Imagery in Demand after COVID-19 Pandemic; Companies Explore...
                                            ",https://www.aerospacedefensereview.com/news/satellite-imagery-in-demand-after-covid19-pandemic-companies-explore-remote-monitoring-options-nwid-321.html,"Monday, April 06,2020",,Aerospace and Defence
135,"
                                                Maxar Expects Delay in Delivery due to COVID-19
                                            ",https://www.aerospacedefensereview.com/news/maxar-expects-delay-in-delivery-due-to-covid19-nwid-322.html,"Monday, April 06,2020",,Aerospace and Defence
136," 
                                                    Stratoaunch Starts Development of Hypersonic Vehicle, Talon-A",https://www.aerospacedefensereview.com/news/stratoaunch-starts-development-of-hypersonic-vehicle-talona-nwid-332.html,"Monday, April 06,2020",,Aerospace and Defence
137," 
                                                    Sen Green Signals NanoAvionics to Build UHD Cameras for EarthTV Satellites",https://www.aerospacedefensereview.com/news/sen-green-signals-nanoavionics-to-build-uhd-cameras-for-earthtv-satellites-nwid-296.html,"Friday, March 13,2020",,Aerospace and Defence
138," 
                                                    The Changing Face of Aviation Industry with New MRO",https://www.aerospacedefensereview.com/news/the-changing-face-of-aviation-industry-with-new-mro-nwid-283.html,"Tuesday, March 10,2020",,Aerospace and Defence
139," 
                                                    Cygnus Mission Extended for Additional Tests of Payload",https://www.aerospacedefensereview.com/news/cygnus-mission-extended-for-additional-tests-of-payload-nwid-280.html,"Tuesday, March 10,2020",,Aerospace and Defence
140,PredaSAR Closed $25M in Seed Round of Financing for Radar Satellite...,https://www.aerospacedefensereview.com/news/predasar-closed-25m-in-seed-round-of-financing-for-radar-satellite-constellation-nwid-278.html,"
                                                Monday, March 09,2020
                                                                ",,Aerospace and Defence
141,A $2.6 Billion Rise Projected for the U.S. Space Force Buget,https://www.aerospacedefensereview.com/news/a-26-billion-rise-projected-for-the-us-space-force-buget-nwid-279.html,"
                                                Monday, March 09,2020
                                                                ",,Aerospace and Defence
142,NASA Awards Psyche Mission Contract to SpaceX,https://www.aerospacedefensereview.com/news/nasa-awards-psyche-mission-contract-to-spacex-nwid-274.html,"
                                                Friday, March 06,2020
                                                                ",,Aerospace and Defence
143,GEO Satellite Orders Picking up Pace after a Shaky 2017-18,https://www.aerospacedefensereview.com/news/geo-satellite-orders-picking-up-pace-after-a-shaky-201718-nwid-275.html,"
                                                Friday, March 06,2020
                                                                ",,Aerospace and Defence
144,"
                                                Stratolaunch Announces to Resume Test Flights Later this Year
                                            ",https://www.aerospacedefensereview.com/news/stratolaunch-announces-to-resume-test-flights-later-this-year-nwid-276.html,"Friday, March 06,2020",,Aerospace and Defence
145,"
                                                MinoSpace Secures $14.2 Million to Develop and Launch Larger Satellites
                                            ",https://www.aerospacedefensereview.com/news/minospace-secures-142-million-to-develop-and-launch-larger-satellites-nwid-277.html,"Friday, March 06,2020",,Aerospace and Defence
146,"
                                                Wheels Up Buys Gama Aviation
                                            ",https://www.aerospacedefensereview.com/news/wheels-up-buys-gama-aviation-nwid-271.html,"Thursday, March 05,2020",,Aerospace and Defence
147,"
                                                2020: The Year of Space Technology
                                            ",https://www.aerospacedefensereview.com/news/2020-the-year-of-space-technology-nwid-273.html,"Thursday, March 05,2020",,Aerospace and Defence
148," 
                                                    JAXA Awards Phase 1 of Commercial Removal of Debris Demonstration...",https://www.aerospacedefensereview.com/news/jaxa-awards-phase-1-of-commercial-removal-of-debris-demonstration-project-to-astroscale-nwid-272.html,"Thursday, March 05,2020",,Aerospace and Defence
149," 
                                                    L3Harris Secures $1.2 Billion Contract for MOSSAIC Program",https://www.aerospacedefensereview.com/news/l3harris-secures-12-billion-contract-for-mossaic-program-nwid-269.html,"Wednesday, March 04,2020",,Aerospace and Defence
150," 
                                                    Airbus Plans to Cut over 2,300 Jobs, Citing 'Weak Sales' Reason",https://www.aerospacedefensereview.com/news/airbus-plans-to-cut-over-2300-jobs-citing--weak-sales--reason-nwid-265.html,"Tuesday, March 03,2020",,Aerospace and Defence
151," 
                                                    Australia's Launch Industry Looks Forward to Receive Financial and...",https://www.aerospacedefensereview.com/news/australia-s-launch-industry-looks-forward-to-receive-financial-and-regulatory-support-from-the-government--nwid-266.html,"Tuesday, March 03,2020",,Aerospace and Defence
152,Parsons Building Small Satellite to Hitch a Ride with Atlas 5 in AEHF-6...,https://www.aerospacedefensereview.com/news/parsons-building-small-satellite-to-hitch-a-ride-with-atlas-5-in-aehf6-mission-nwid-267.html,"
                                                Tuesday, March 03,2020
                                                                ",,Aerospace and Defence
153,NASA Seeks Bid on Task Order to Send VIPER to the Lunar Poles,https://www.aerospacedefensereview.com/news/nasa-seeks-bid-on-task-order-to-send-viper-to-the-lunar-poles-nwid-268.html,"
                                                Tuesday, March 03,2020
                                                                ",,Aerospace and Defence
154,Commercial UAS Network Robotics Skies Raises Investment,https://www.aerospacedefensereview.com/news/commercial-uas-network-robotics-skies-raises-investment-nwid-261.html,"
                                                Monday, March 02,2020
                                                                ",,Aerospace and Defence
155,U.S. Military Submits Unfunded Priorities List Worth Nearly USD 18 Billion,https://www.aerospacedefensereview.com/news/us-military-submits-unfunded-priorities-list-worth-nearly-usd-18-billion-nwid-262.html,"
                                                Monday, March 02,2020
                                                                ",,Aerospace and Defence
156,"
                                                Space Investors of a New Era
                                            ",https://www.aerospacedefensereview.com/news/space-investors-of-a-new-era-nwid-263.html,"Monday, March 02,2020",,Aerospace and Defence
157,"
                                                Zero Gravity and its Effects on Astronauts
                                            ",https://www.aerospacedefensereview.com/news/zero-gravity-and-its-effects-on-astronauts-nwid-264.html,"Monday, March 02,2020",,Aerospace and Defence
158,"
                                                Columbus Ka-band Terminal Arrives at ISS
                                            ",https://www.aerospacedefensereview.com/news/columbus-kaband-terminal-arrives-at-iss-nwid-259.html,"Friday, February 28,2020",,Aerospace and Defence
159,"
                                                Lockheed Martin to Acquire Vector's GalacticSky Software
                                            ",https://www.aerospacedefensereview.com/news/lockheed-martin-to-acquire-vector-s-galacticsky-software-nwid-260.html,"Friday, February 28,2020",,Aerospace and Defence
160," 
                                                    New Satelite Made from Cork will Keep Smaller Spacecrafts Safe During...",https://www.aerospacedefensereview.com/news/new-satelite-made-from-cork-will-keep-smaller-spacecrafts-safe-during-the-atmospheric-reentry-nwid-256.html,"Thursday, February 27,2020",,Aerospace and Defence
161," 
                                                    Commerce Department Requests for USD 15 Million Budget for Fiscal Year 2021",https://www.aerospacedefensereview.com/news/commerce-department-requests-for-usd-15-million-budget-for-fiscal-year-2021-nwid-257.html,"Thursday, February 27,2020",,Aerospace and Defence
162," 
                                                    ASU Mini-Satellite Successfully Launches from ISS",https://www.aerospacedefensereview.com/news/asu-minisatellite-successfully-launches-from-iss-nwid-258.html,"Thursday, February 27,2020",,Aerospace and Defence
163," 
                                                    NASA Astronauts Preparing for Long-Duration SpaceX's Crewed Test flight...",https://www.aerospacedefensereview.com/news/nasa-astronauts-preparing-for-longduration-spacex-s-crewed-test-flight-to-the-iss-nwid-255.html,"Thursday, February 27,2020",,Aerospace and Defence
164,Celebrating Ten Years of NASA's Solar Dynamics Observatory,https://www.aerospacedefensereview.com/news/celebrating-ten-years-of-nasa-s-solar-dynamics-observatory-nwid-254.html,"
                                                Wednesday, February 26,2020
                                                                ",,Aerospace and Defence
165,SpaceX has plans to fly Space tourists twice as High as the ISS,https://www.aerospacedefensereview.com/news/spacex-has-plans-to-fly-space-tourists-twice-as-high-as-the-iss-nwid-252.html,"
                                                Tuesday, February 25,2020
                                                                ",,Aerospace and Defence
166,U.S. Lawmakers Say New Legal Framework Required to Avoid Space Debris,https://www.aerospacedefensereview.com/news/us-lawmakers-say-new-legal-framework-required-to-avoid-space-debris-nwid-253.html,"
                                                Tuesday, February 25,2020
                                                                ",,Aerospace and Defence
167,Blue Origin Opens New Factory for Production of BE=4 and BE-3U Engines,https://www.aerospacedefensereview.com/news/blue-origin-opens-new-factory-for-production-of-be4-and-be3u-engines-nwid-251.html,"
                                                Monday, February 24,2020
                                                                ",,Aerospace and Defence
168,"
                                                Fifth Batch of Starlink Satellites Launched by SpaceX; Takes Total to...
                                            ",https://www.aerospacedefensereview.com/news/fifth-batch-of-starlink-satellites-launched-by-spacex-takes-total-to-302-satellites-nwid-249.html,"Thursday, February 20,2020",,Aerospace and Defence
169,"
                                                Rocket Lab to Launch NASA Cubesat to the Moon in 2021
                                            ",https://www.aerospacedefensereview.com/news/rocket-lab-to-launch-nasa-cubesat-to-the-moon-in-2021-nwid-250.html,"Thursday, February 20,2020",,Aerospace and Defence
170,"
                                                Astranis Raises USD 40 Million in Equity Funding and USD 50 Million in...
                                            ",https://www.aerospacedefensereview.com/news/astranis-raises-usd-40-million-in-equity-funding-and-usd-50-million-in-debt-financing-nwid-245.html,"Wednesday, February 19,2020",,Aerospace and Defence
171,"
                                                NASA Announce Finalists for Discovery Mission 
                                            ",https://www.aerospacedefensereview.com/news/nasa-announce-finalists-for-discovery-mission--nwid-246.html,"Wednesday, February 19,2020",,Aerospace and Defence
172," 
                                                    National Space Council Inducts 3 New Members",https://www.aerospacedefensereview.com/news/national-space-council-inducts-3-new-members-nwid-247.html,"Wednesday, February 19,2020",,Aerospace and Defence
173," 
                                                    Cygnus takes off to ISS, Feb 15",https://www.aerospacedefensereview.com/news/cygnus-takes-off-to-iss-feb-15-nwid-248.html,"Wednesday, February 19,2020",,Aerospace and Defence
174," 
                                                    Virgin Galactic's VSS Unity Arrived in New Mexico",https://www.aerospacedefensereview.com/news/virgin-galactic-s-vss-unity-arrived-in-new-mexico-nwid-243.html,"Tuesday, February 18,2020",,Aerospace and Defence
175," 
                                                    Astranis Secures $90 Million to Power Internet Connectivity",https://www.aerospacedefensereview.com/news/astranis-secures-90-million-to-power-internet-connectivity-nwid-244.html,"Tuesday, February 18,2020",,Aerospace and Defence
176,"Mitsui & Co., Ltd. and Yamasa Co., Ltd. to acquire Spaceflight's...",https://www.aerospacedefensereview.com/news/mitsui-co-ltd-and-yamasa-co-ltd-to-acquire-spaceflight-s-smallsat-rideshare-business-nwid-232.html,"
                                                Friday, February 14,2020
                                                                ",,Aerospace and Defence
177,SpaceX Hires Human Spaceflight Expert and NASA Veteran Bill Gerstenmaier...,https://www.aerospacedefensereview.com/news/spacex-hires-human-spaceflight-expert-and-nasa-veteran-bill-gerstenmaier-as-consultant-nwid-233.html,"
                                                Friday, February 14,2020
                                                                ",,Aerospace and Defence
178,NASA's Safety Panel Identifies Second Software Issue on CST-100 Starliner,https://www.aerospacedefensereview.com/news/nasa-s-safety-panel-identifies-second-software-issue-on-cst100-starliner-nwid-230.html,"
                                                Thursday, February 13,2020
                                                                ",,Aerospace and Defence
179,Trump Administration Requests USD 15.4 Billion for Space Force in 2021...,https://www.aerospacedefensereview.com/news/trump-administration-requests-usd-154-billion-for-space-force-in-2021-budget-nwid-231.html,"
                                                Thursday, February 13,2020
                                                                ",,Aerospace and Defence
180,"
                                                Momentus Plans to Deploy a SteamJet Cubesat on Its Next Mission
                                            ",https://www.aerospacedefensereview.com/news/momentus-plans-to-deploy-a-steamjet-cubesat-on-its-next-mission-nwid-227.html,"Wednesday, February 12,2020",,Aerospace and Defence
181,"
                                                Solar Orbiter Mission Launched to Study the Sun
                                            ",https://www.aerospacedefensereview.com/news/solar-orbiter-mission-launched-to-study-the-sun-nwid-228.html,"Wednesday, February 12,2020",,Aerospace and Defence
182,"
                                                U.S. Air Force to Upgrade to CCS Block 10.2
                                            ",https://www.aerospacedefensereview.com/news/us-air-force-to-upgrade-to-ccs-block-102-nwid-229.html,"Wednesday, February 12,2020",,Aerospace and Defence
183,"
                                                Spaceway-1 Battery Failure Unlikely to Repeat on Similar Satellites;...
                                            ",https://www.aerospacedefensereview.com/news/spaceway1-battery-failure-unlikely-to-repeat-on-similar-satellites-according-to-boeing-nwid-225.html,"Tuesday, February 11,2020",,Aerospace and Defence
184," 
                                                    Space ISAC to Start Operations by Spring 2020",https://www.aerospacedefensereview.com/news/space-isac-to-start-operations-by-spring-2020-nwid-226.html,"Tuesday, February 11,2020",,Aerospace and Defence
185," 
                                                    SpaceX Holds Starship Career Day to Ramp up Starship Production",https://www.aerospacedefensereview.com/news/spacex-holds-starship-career-day-to-ramp-up-starship-production-nwid-224.html,"Monday, February 10,2020",,Aerospace and Defence
186," 
                                                    Kineis Raises USD 110.5 Million to Launch New Constellation of 25 CubeSats",https://www.aerospacedefensereview.com/news/kineis-raises-usd-1105-million-to-launch-new-constellation-of-25-cubesats-nwid-222.html,"Friday, February 07,2020",,Aerospace and Defence
187," 
                                                    3 Emerging Drone Trends in 2020",https://www.aerospacedefensereview.com/news/3-emerging-drone-trends-in-2020-nwid-223.html,"Friday, February 07,2020",,Aerospace and Defence
188,In-Space Propulsion Systems Pioneer Accion Systems Raises USD 11 Million...,https://www.aerospacedefensereview.com/news/inspace-propulsion-systems-pioneer-accion-systems-raises-usd-11-million-in-series-b-round-of-financing-nwid-221.html,"
                                                Thursday, February 06,2020
                                                                ",,Aerospace and Defence
189,5 Ways in Which AI is Aiding Growth in the Aerospace Sector,https://www.aerospacedefensereview.com/news/5-ways-in-which-ai-is-aiding-growth-in-the-aerospace-sector-nwid-219.html,"
                                                Wednesday, February 05,2020
                                                                ",,Aerospace and Defence
190,Astra Raises over USD 100 Million from Investors; Aims to Launch Rockets...,https://www.aerospacedefensereview.com/news/astra-raises-over-usd-100-million-from-investors-aims-to-launch-rockets-for-usd-1-million-per-flight-nwid-220.html,"
                                                Wednesday, February 05,2020
                                                                ",,Aerospace and Defence
191,Axiom Space to Set up Axiom Segment on ISS,https://www.aerospacedefensereview.com/news/axiom-space-to-set-up-axiom-segment-on-iss-nwid-217.html,"
                                                Tuesday, February 04,2020
                                                                ",,Aerospace and Defence
192,"
                                                Kepler to Build its 140 CubeSat Constellation In-House at Toronto Facility
                                            ",https://www.aerospacedefensereview.com/news/kepler-to-build-its-140-cubesat-constellation-inhouse-at-toronto-facility-nwid-216.html,"Monday, February 03,2020",,Aerospace and Defence
193,"
                                                U.S. Space Force is Up and Running
                                            ",https://www.aerospacedefensereview.com/news/us-space-force-is-up-and-running-nwid-215.html,"Friday, January 31,2020",,Aerospace and Defence
194,"
                                                Dawn Aerospace Looking to Develop Small Launch Vehicle
                                            ",https://www.aerospacedefensereview.com/news/dawn-aerospace-looking-to-develop-small-launch-vehicle-nwid-213.html,"Thursday, January 30,2020",,Aerospace and Defence
195,"
                                                Space Sustainability Rating: The New Look on Space Environment
                                            ",https://www.aerospacedefensereview.com/news/space-sustainability-rating-the-new-look-on-space-environment-nwid-214.html,"Thursday, January 30,2020",,Aerospace and Defence
196," 
                                                    Made In Space to Shift Headquarters to Jacksonville, Florida",https://www.aerospacedefensereview.com/news/made-in-space-to-shift-headquarters-to-jacksonville-florida-nwid-212.html,"Wednesday, January 29,2020",,Aerospace and Defence
197," 
                                                    Rocket Lab Announces First Mission for Electron Booster for 2020",https://www.aerospacedefensereview.com/news/rocket-lab-announces-first-mission-for-electron-booster-for-2020-nwid-210.html,"Monday, January 27,2020",,Aerospace and Defence
198," 
                                                    SDA to be moved Under Space Force by 2022",https://www.aerospacedefensereview.com/news/sda-to-be-moved-under-space-force-by-2022-nwid-211.html,"Monday, January 27,2020",,Aerospace and Defence
199," 
                                                    Joby Aviation Raises USD 590 Million in Series C Round Led by Toyota",https://www.aerospacedefensereview.com/news/joby-aviation-raises-usd-590-million-in-series-c-round-led-by-toyota-nwid-206.html,"Friday, January 24,2020",,Aerospace and Defence
200,NASA Looks to Extend Crew Dragon Test Flight to ISS,https://www.aerospacedefensereview.com/news/nasa-looks-to-extend-crew-dragon-test-flight-to-iss-nwid-208.html,"
                                                Friday, January 24,2020
                                                                ",,Aerospace and Defence
201,Skylo Emerges from Stealth Mode with USD 116 Million,https://www.aerospacedefensereview.com/news/skylo-emerges-from-stealth-mode-with-usd-116-million-nwid-209.html,"
                                                Friday, January 24,2020
                                                                ",,Aerospace and Defence
202,European Union Aims to set up Funds for European Space Startups,https://www.aerospacedefensereview.com/news/european-union-aims-to-set-up-funds-for-european-space-startups-nwid-207.html,"
                                                Thursday, January 23,2020
                                                                ",,Aerospace and Defence
203,Top 3 Practices PCB Developers Must Consider,https://www.aerospacedefensereview.com/news/top-3-practices-pcb-developers-must-consider-nwid-202.html,"
                                                Wednesday, January 22,2020
                                                                ",,Aerospace and Defence
204,"
                                                SpaceX Conducts In-Flight Abort Test for Crew Dragon Capsule
                                            ",https://www.aerospacedefensereview.com/news/spacex-conducts-inflight-abort-test-for-crew-dragon-capsule-nwid-203.html,"Wednesday, January 22,2020",,Aerospace and Defence
205,"
                                                NOAA Looking to Increase Radio Occultation
                                            ",https://www.aerospacedefensereview.com/news/noaa-looking-to-increase-radio-occultation-nwid-204.html,"Wednesday, January 22,2020",,Aerospace and Defence
206,"
                                                Arianespace Completes First Launch for 2020 with Two Satellites
                                            ",https://www.aerospacedefensereview.com/news/arianespace-completes-first-launch-for-2020-with-two-satellites-nwid-205.html,"Wednesday, January 22,2020",,Aerospace and Defence
207,"
                                                Relativity Space to 3D Print 95 Percent of Terran-1 Rocket
                                            ",https://www.aerospacedefensereview.com/news/relativity-space-to-3d-print-95-percent-of-terran1-rocket-nwid-200.html,"Tuesday, January 21,2020",,Aerospace and Defence
208," 
                                                    SpinLaunch Raised USD 35 Million in Series Funding",https://www.aerospacedefensereview.com/news/spinlaunch-raised-usd-35-million-in-series-funding-nwid-199.html,"Monday, January 20,2020",,Aerospace and Defence
209," 
                                                    Luxembourg Invests in Orbital Ventures to Set Up Fund for Space Startups",https://www.aerospacedefensereview.com/news/luxembourg-invests-in-orbital-ventures-to-set-up-fund-for-space-startups-nwid-201.html,"Monday, January 20,2020",,Aerospace and Defence
210," 
                                                    York Space Systems Prepares to Launch Hydra Mission",https://www.aerospacedefensereview.com/news/york-space-systems-prepares-to-launch-hydra-mission-nwid-198.html,"Friday, January 17,2020",,Aerospace and Defence
211," 
                                                    VIPER Lunar Rover Procurement Postponed by NASA",https://www.aerospacedefensereview.com/news/viper-lunar-rover-procurement-postponed-by-nasa-nwid-196.html,"Thursday, January 16,2020",,Aerospace and Defence
212,SpaceX launches one DarkSat among 60 Starlink Satellites to Address...,https://www.aerospacedefensereview.com/news/spacex-launches-one-darksat-among-60-starlink-satellites-to-address-brightness-issue-nwid-197.html,"
                                                Thursday, January 16,2020
                                                                ",,Aerospace and Defence
213,WGS-11 to be Delivered in 2024 by Boeing,https://www.aerospacedefensereview.com/news/wgs11-to-be-delivered-in-2024-by-boeing-nwid-195.html,"
                                                Tuesday, January 14,2020
                                                                ",,Aerospace and Defence
214,Boeing's Starliner CST-100 in Good Condition Despite Shortened Test Flight,https://www.aerospacedefensereview.com/news/boeing-s-starliner-cst100-in-good-condition-despite-shortened-test-flight-nwid-194.html,"
                                                Monday, January 13,2020
                                                                ",,Aerospace and Defence
215,Elon Musk Owned SpaceX becomes Operator of Largest Commercial Satellite...,https://www.aerospacedefensereview.com/news/elon-musk-owned-spacex-becomes-operator-of-largest-commercial-satellite-constellation-nwid-192.html,"
                                                Friday, January 10,2020
                                                                ",,Aerospace and Defence
216,"
                                                Starlink Satellite Launch Marks Inaugural Launch for 45th Space Wing
                                            ",https://www.aerospacedefensereview.com/news/starlink-satellite-launch-marks-inaugural-launch-for-45th-space-wing-nwid-193.html,"Friday, January 10,2020",,Aerospace and Defence
217,"
                                                SpaceX Plans for Busy 2020 Filled with Launches
                                            ",https://www.aerospacedefensereview.com/news/spacex-plans-for-busy-2020-filled-with-launches-nwid-191.html,"Thursday, January 09,2020",,Aerospace and Defence
218,"
                                                Maxar to Sell Canadian Subsidiary MDA for USD 765 Million
                                            ",https://www.aerospacedefensereview.com/news/maxar-to-sell-canadian-subsidiary-mda-for-usd-765-million-nwid-188.html,"Wednesday, January 08,2020",,Aerospace and Defence
219,"
                                                How Semiconductor Tech Drives the Aerospace Industry
                                            ",https://www.aerospacedefensereview.com/news/how-semiconductor-tech-drives-the-aerospace-industry-nwid-189.html,"Wednesday, January 08,2020",,Aerospace and Defence
220," 
                                                    Why Modern Aircrafts Bank on Embedded Sensors",https://www.aerospacedefensereview.com/news/why-modern-aircrafts-bank-on-embedded-sensors-nwid-190.html,"Wednesday, January 08,2020",,Aerospace and Defence
221," 
                                                    Satellite Building Startup Still Searching for Customer for OmegaA's...",https://www.aerospacedefensereview.com/news/satellite-building-startup-still-searching-for-customer-for-omegaa-s-first-flight-nwid-186.html,"Thursday, January 02,2020",,Aerospace and Defence
222," 
                                                    CHEOPS Satellite Launched On Board Souz Rocket by Arianespace",https://www.aerospacedefensereview.com/news/cheops-satellite-launched-on-board-souz-rocket-by-arianespace-nwid-187.html,"Thursday, January 02,2020",,Aerospace and Defence
223," 
                                                    Air Force Calls out for Commercial Technologies for Cislunar Space...",https://www.aerospacedefensereview.com/news/air-force-calls-out-for-commercial-technologies-for-cislunar-space-operations-nwid-184.html,"Tuesday, December 31,2019",,Aerospace and Defence
224,ITU Tightens Spectrum Laws with New Milestones,https://www.aerospacedefensereview.com/news/itu-tightens-spectrum-laws-with-new-milestones-nwid-185.html,"
                                                Tuesday, December 31,2019
                                                                ",,Aerospace and Defence
225,SpaceX Launches Condosat with Joint Payload for Sky Perfect JSAT and...,https://www.aerospacedefensereview.com/news/spacex-launches-condosat-with-joint-payload-for-sky-perfect-jsat-and-kacific-nwid-181.html,"
                                                Friday, December 27,2019
                                                                ",,Aerospace and Defence
226,NOAA to Shut Down GOES- 14 and 15 by End of January 2020,https://www.aerospacedefensereview.com/news/noaa-to-shut-down-goes-14-and-15-by-end-of-january-2020-nwid-182.html,"
                                                Friday, December 27,2019
                                                                ",,Aerospace and Defence
227,Project Kuiper Set to Move into New State of the Art Facility in Washington,https://www.aerospacedefensereview.com/news/project-kuiper-set-to-move-into-new-state-of-the-art-facility-in-washington-nwid-183.html,"
                                                Friday, December 27,2019
                                                                ",,Aerospace and Defence
228,"
                                                Satellogic to Build Imaging Constellation of 90 Satellites; Raises USD...
                                            ",https://www.aerospacedefensereview.com/news/satellogic-to-build-imaging-constellation-of-90-satellites-raises-usd-50-million-nwid-180.html,"Thursday, December 26,2019",,Aerospace and Defence
229,"
                                                Air Force Prepares to Launch Nine Small Missions in 2020
                                            ",https://www.aerospacedefensereview.com/news/air-force-prepares-to-launch-nine-small-missions-in-2020-nwid-178.html,"Tuesday, December 24,2019",,Aerospace and Defence
230,"
                                                Leidos Acquires Dynetics in a USD 1.65 Billion Deal
                                            ",https://www.aerospacedefensereview.com/news/leidos-acquires-dynetics-in-a-usd-165-billion-deal-nwid-179.html,"Tuesday, December 24,2019",,Aerospace and Defence
231,"
                                                Satellite Manufacturer York Space System Sets up New Office in...
                                            ",https://www.aerospacedefensereview.com/news/satellite-manufacturer-york-space-system-sets-up-new-office-in-washington-area-nwid-172.html,"Monday, December 23,2019",,Aerospace and Defence
232," 
                                                    Bipartisan Spending Deal Bites a Chunk off Space Force and SDA Budgets",https://www.aerospacedefensereview.com/news/bipartisan-spending-deal-bites-a-chunk-off-space-force-and-sda-budgets-nwid-171.html,"Friday, December 20,2019",,Aerospace and Defence
233," 
                                                    Capella Space to Begin Commercial Operations in 2020 with the Launch of...",https://www.aerospacedefensereview.com/news/capella-space-to-begin-commercial-operations-in-2020-with-the-launch-of-seven-sar-satellites-nwid-170.html,"Thursday, December 19,2019",,Aerospace and Defence
234," 
                                                    Maxar, Planet and Spire to Provide More Commercial Earth Observation...",https://www.aerospacedefensereview.com/news/maxar-planet-and-spire-to-provide-more-commercial-earth-observation-data-nasa-nwid-169.html,"Wednesday, December 18,2019",,Aerospace and Defence
235," 
                                                    The Founder Institute in Tie-Up with NASA to Set-Up Space Accelerator",https://www.aerospacedefensereview.com/news/the-founder-institute-in-tieup-with-nasa-to-setup-space-accelerator-nwid-167.html,"Friday, December 13,2019",,Aerospace and Defence
236,NASA Sets Up Robot Hotel at ISS,https://www.aerospacedefensereview.com/news/nasa-sets-up-robot-hotel-at-iss-nwid-166.html,"
                                                Thursday, December 12,2019
                                                                ",,Aerospace and Defence
237,Why Aerospace Firms are Eyeing Cloud Technology?,https://www.aerospacedefensereview.com/news/why-aerospace-firms-are-eyeing-cloud-technology-nwid-164.html,"
                                                Tuesday, December 10,2019
                                                                ",,Aerospace and Defence
